y’urusengero	 y ’ u r u s e n g e r o
y’umwaka	 y ’ u m w a k a
amaserukiramuco	a m a s e r u k i r a m u c o
yizihizwa	 y i z i h i z w a
cy’isabukuru	 c y ’ i s a b u k u r u
kwizihiza	 k w i z i h i z a
isabukuru	 i s a b u k u r u
y’ikigirwamana	 y ’ i k i g i r w a m a n a
muhango	 m u h a n g o
uhuriye	 u h u r i y e
n’urusengero	 n ’ u r u s e n g e r o
amasosiyete	a m a s o s i y e t e
makeya	 m a k e y a
aracyatanga	 a r a c y a t a n g a
ibiciro	 i b i c i r o
by’abapfushijebigabanyaho	 b y ’ a b a p f u s h i j e b i g a b a n y a h o
gushyingura	 g u s h y i n g u r a
munota	 m u n o t a
canadadelita	 c a n a d a d e l i t a
lineslufthansa	 l i n e s l u f t h a n s a
canadana	 c a n a d a n a
wesjet	 w e s j e t
gazeigisukikacyangwa	 g a z e i g i s u k i k a c y a n g w a
igifatika	 i g i f a t i k a
hateganijwe	 h a t e g a n i j w e
y’ikigega	 y ’ i k i g e g a
utugunguru	 u t u g u n g u r u
nticyari	 n t i c y a r i
cyuzuye	 c y u z u y e
byatanzwe	 b y a t a n z w e
tereviziyoyabonetse	 t e r e v i z i y o y a b o n e t s e
makuru	 m a k u r u
akomeye	 a k o m e y e
iran	 i r a n
avuga	 a v u g a
ibihano	 i b i h a n o
bitagira	 b i t a g i r a
kubuza	 k u b u z a
bw’uburayi	 b w ’ u b u r a y i
mahangaaho	 m a h a n g a a h o
irani	 i r a n i
bwakira	 b w a k i r a
by’amafaranga	 b y ’ a m a f a r a n g a
iheruka	 i h e r u k a
isohoka	 i s o h o k a
kweziopec	 k w e z i o p e c
ibyoherezwa	 i b y o h e r e z w a
byagabanutse	 b y a g a b a n u t s e
ishije	 i s h i j e
byagabanukagaho	 b y a g a b a n u k a g a h o
ayatollah	a y a t o l l a h
ali	 a l i
khameneiumuyobozi	 k h a m e n e i u m u y o b o z i
gihuguyasobanuye	 g i h u g u y a s o b a n u y e
kwishingikiriza	 k w i s h i n g i k i r i z a
umutego	  u m u t e g o
mpinduramatwara	 m p i n d u r a m a t w a r a
kisilamu	 k i s i l a m u
kwivana	 k w i v a n a
mutego	 m u t e g o
kivuye	 k i v u y e
kikinjira	 k i k i n j i r a
kireresaa	 k i r e r e s a a
mugitondo	 m u g i t o n d o
y’iburasirazubabitegerejwe	 y ’ i b u r a s i r a z u b a  b i t e g e r e j w e
californiaoregonnevadana	 c a l i f o r n i a o r e g o n n e v a d a n a
utah	 u t a h
rwacyo	 r w a c y o
capsule	c a p s u l e
izasa	 i z a s a
n’inyenyeri	 n ’ i n y e n y e r i
irasa	 i r a s a
igenda	 i g e n d a
izagenda	 i z a g e n d a
masegondabyihuse	 m a s e g o n d a b y i h u s e
stardust	s t a r d u s t
izashyiraho	 i z a s h y i r a h o
yibihe	 y  i b i h e
cyihuta	 c y i h u t a
isigice	 i s i g i c e
agahigo	 a g a h i g o
icyakibanjirije	 i c y a k i b a n j i r i j e
cyomuri	 c y o m u r i
module	 m o d u l e
apollo	 a p o l l o
tom	t o m
duxburyumuyobozi	 d u x b u r y u m u y o b o z i
wumushinga	 w  u m u s h i n g a
stardustyaravuze	 s t a r d u s t y a r a v u z e
kizanyura	  k i z a n y u r a
yiburengerazuba	 y  i b u r e n g e r a z u b a
bwamajyaruguru	 b w  a m a j y a r u g u r u
kalifoniya	 k a l i f o n i y a
kizatanga	 k i z a t a n g a
kinyuze	 k i n y u z e
oregon	 o r e g o n
nevada	 n e v a d a
idaho	 i d a h o
mr	 m r
rudd	 r u d d
umukono	 u m u k o n o
masezerano	 m a s e z e r a n o
y’iby’ikirere	 y ’ i b y ’ i k i r e r e
kyoto	 k y o t o
giheza	 g i h e z a
amerikaubu	 a m e r i k a u b u
cyateye	 c y a t e y e
cyanze	 c y a n z e
iyahoze	i y a h o z e
yita	 y i t a
bidukikije	 b i d u k i k i j e
yanze	 y a n z e
kyotoivuga	 k y o t o i v u g a
byangiza	 b y a n g i z a
n’uko	 n ’ u k o
bicuruzwa	 b i c u r u z w a
byoherezwa	 b y o h e r e z w a
mahangamu	 m a h a n g a m u
nk’ubuhinde	 n k ’ u b u h i n d e
n’ubuhinde	 n ’ u b u h i n d e
bitagengwa	 b i t a g e n g w a
n’intego	 n ’ i n t e g o
z’ibyuka	 z ’ i b y u k a
bihumanya	 b i h u m a n y a
nibyo	 n i b y o
biguzwe	 b i g u z w e
isosiyete	 i s o s i y e t e
irizera	 i r i z e r a
gusigasira	 g u s i g a s i r a
y’inyungu	 y ’ i n y u n g u
yamenyekana	 y a m e n y e k a n a
skype	 s k y p e
ukomeyenk’ubushinwaauburayi	 u k o m e y e n k ’ u b u s h i n w a a u b u r a y i
bw’iburasirazuba	 b w ’ i b u r a s i r a z u b a
brezili	 b r e z i l i
baketse	 b a k e t s e
enceladus	e n c e l a d u s
y’uruziga	 y ’ u r u z i g a
saturune	 s a t u r u n e
ruhurirane	 r u h u r i r a n e
rw’izuba	 r w ’ i z u b a
irigaragiyekigaragaza	 i r i g a r a g i y e k i g a r a g a z a
by’urumuri	 b y ’ u r u m u r i
rwizuba	 r w  i z u b a
ryikubitaho	 r y i k u b i t a h o
munsiuwamamaza	 m u n s i u w a m a m a z a
konami	 k o n a m i
batazasohora	 b a t a z a s o h o r a
itandatu	 i t a n d a t u
six	 s i x
days	 d a y s
fallujah	 f a l l u j a h
wibanada	 w i b a n a d a
fallujahintambara	 f a l l u j a h i n t a m b a r a
ikaze	 i k a z e
y’ingabo	 y ’ i n g a b o
irake	 i r a k e
kandiacma	 k a n d i a c m a
yasanze	 y a s a n z e
yerekanwa	 y e r e k a n w a
interinetibig	 i n t e r i n e t i b i g
brother	 b r o t h e r
agenga	 a g e n g a
rubuga	 r u b u g a
ryabitswe	 r y a b i t s w e
big	 b i g
itegeko	 i t e g e k o
gutangaza	 g u t a n g a z a
riteganya	 r i t e g a n y a
kugenga	 k u g e n g a
interinetinyamara	 i n t e r i n e t i n y a m a r a
bifatwa	 b i f a t w a
nk’ibiri	 n k ’ i b i r i
interinetibigomba	 i n t e r i n e t i b i g o m b a
bibitse	 b i b i t s e
seriveri	 s e r i v e r i
ambasade	a m b a s a d e
yamerika	 y  a m e r i k a
iherereye	 i h e r e r e y e
nairobi	 n a i r o b i
kenya	 k e n y a
yaburiye	 y a b u r i y e
intagondwa	  i n t a g o n d w a
somaliya	 s o m a l i y a
gupanga	 g u p a n g a
kugaba	 k u g a b a
by’ubwiyahuzi	 b y ’ u b w i y a h u z i
etiyopiya	 e t i y o p i y a
aturuka	 a t u r u k a
hataramenyekana	 h a t a r a m e n y e k a n a
ry’abiyahuzi	 r y ’ a b i y a h u z i
biturikirizaho	 b i t u r i k i r i z a h o
ibisasuibimenyetso	 i b i s a s u  i b i m e n y e t s o
daily	 d a i l y
show	 s h o w
colbert	 c o l b e r t
reportheck	 r e p o r t h e c k
johnson	j o h n s o n
batekereje	 b a t e k e r e j e
kizagereranya	 k i z a g e r e r a n y a
kikanatangaza	 k i k a n a t a n g a z a
uw	 u w
w’1	 w ’ 1
yatangirathe	 y a t a n g i r a t h e
onion	 o n i o n
bw’amakuru	 b w ’ a m a k u r u
y’ukurihamwe	 y ’ u k u r i h a m w e
n’icapirourubuga	 n ’ i c a p i r o u r u b u g a
rwahuje	 r w a h u j e
badasanzwe	 b a d a s a n z w e
kukwakiraamatangazo	 k  u k w a k i r a a m a t a n g a z o
cyeumuyoboro	 c y e u m u y o b o r o
wamakuru	 w  a m a k u r u
wamasaha	 w  a m a s a h a
4gahunda	  4 g a h u n d a
radiyohamwe	 r a d i y o h a m w e
n’amakarita	 n ’ a m a k a r i t a
iherutse	 i h e r u t s e
our	 o u r
dumb	 d u m b
world	 w o r l d
al	a l
gore	  g o r e
tommy	 t o m m y
franks	 f r a n k s
bahise	 b a h i s e
basubiramo	 b a s u b i r a m o
nshamake	 n s h a m a k e
yavugaga	 y a v u g a g a
tipper	 t i p p e r
bakoranye	 b a k o r a n y e
imibonano	 i m i b o n a n o
mpuzabitsina	 m p u z a b i t s i n a
batazigera	 b a t a z i g e r a
bibagirwa	 b i b a g i r w a
n’ishuri	 n ’ i s h u r i
ry’amatora	 r y ’ a m a t o r a
banditsi	 b a n d i t s i
runini	 r u n i n i
jon	 j o n
stewart	 s t e w a r t
stephen	 s t e p h e n
ajyanye	 a j y a n y e
by’imiziki	 b y ’ i m i z i k i
by’ubuhanzi	 b y ’ u b u h a n z i
bukangurambaga	 b u k a n g u r a m b a g a
bwakozwe	 b w a k o z w e
city	 c i t y
hall	 h a l l
bucharest	 b u c h a r e s t
ishaka	 i s h a k a
y’umurwa	 y ’ u m u r w a
roma	 r o m a
nk’umugi	 n k ’ u m u g i
w’udushya	 w ’ u d u s h y a
n’amabara	 n ’ a m a b a r a
mwakauyu	 m w a k a u y u
ubaye	 u b a y e
cowparadeigikorwa	 c o w p a r a d e i g i k o r w a
kigari	 k i g a r i
cy’ubuhanzi	 c y ’ u b u h a n z i
itangazo	 i t a n g a z o
ryongereye	 r y o n g e r e y e
yiyemeje	 y i y e m e j e
werurwe	 w e r u r w e
inyongera	i n y o n g e r a
izana	 i z a n a
amagara	 a m a g a r a
ubucucike	 u b u c u c i k e
christopher	c h r i s t o p h e r
garciaumuvugizi	 g a r c i a u m u v u g i z i
w’ishami	 w ’ i s h a m i
angelesyavuze	 a n g e l e s y a v u z e
umugabo	 u m u g a b o
ukekwaho	 u k e k w a h o
gukorwaho	 g u k o r w a h o
ubwinjiracyaha	 u b w i n j i r a c y a h a
kwangiza	 k w a n g i z a
by’abandi	 b y ’ a b a n d i
ry’umukara	 r y ’ u m u k a r a
ririmbishijwe	 r i r i m b i s h i j w e
by’amahoro	 b y ’ a m a h o r o
n’umutima	 n ’ u m u t i m a
uhindure	 u h i n d u r e
o	  o
usome	 u s o m e
e	  e
umuhengeri	 u m u h e n g e r i
utukura	 u t u k u r a
uterwa	 u t e r w a
n’ikigero	 n ’ i k i g e r o
igisanzwe	 i g i s a n z w e
karenia	 k a r e n i a
brevisibinyabuzima	 b r e v i s i b i n y a b u z i m a
ingirabuzima	 i n g i r a b u z i m a
karemanao	 k a r e m a n a o
bitange	 b i t a n g e
byizabituma	 b y i z a b i t u m a
algae	 a l g a e
yiyongera	 y i y o n g e r a
kimera	 k i m e r a
nerotokisine	 n e r o t o k i s i n e
mafi	 m a f i
akunze	 a k u n z e
gupfa	 g u p f a
kwanduzwa	 k w a n d u z w a
guhumeka	 g u h u m e k a
yanduye	 y a n d u y e
numuyaga	 n  u m u y a g a
imivumba	 i m i v u m b a
k’umuyaga	 k ’ u m u y a g a
tropical	 t r o p i c a l
cyclone	 c y c l o n e
gonu	 g o n u
yitiriwe	 y i t i r i w e
umufuka	 u m u f u k a
w’ibibabi	 w ’ i b i b a b i
byimikindo	 b y  i m i k i n d o
malidiyayageze	 m a l i d i y a y a g e z e
cyaneumuyaga	 c y a n e u m u y a g a
ugeze	 u g e z e
isahakandi	 i s a h a k a n d i
byitezwe	 b y i t e z w e
uragenda	 u r a g e n d a
ugabanuka	 u g a b a n u k a
gatatuishyirahamwe	 g a t a t u i s h y i r a h a m w e
ry’igihugu	 r y ’ i g i h u g u
ry’umukino	 r y ’ u m u k i n o
basiketi	 b a s i k e t i
nba	 n b a
ryahagaritse	 r y a h a g a r i t s e
shampiyona	 s h a m p i y o n a
y’umwuga	 y ’ u m w u g a
impungenge	 i m p u n g e n g e
covid1	 c o v i d  1
cyakurikiranye	 c y a k u r i k i r a n y e
n’ipinwa	 n ’ i p i n w a
virusi	 v i r u s i
by’umukinnyi	 b y ’ u m u k i n n y i
jazz	 j a z z
bakayimusangamo	 b a k a y i m u s a n g a m o
ubuaol	 u b u a o l
im	 i m
hejurukubera	 h e j u r u k u b e r a
iramutse	 i r a m u t s e
ishyizwe	 i s h y i z w e
bikorwaubu	 b i k o r w a u b u
bwisanzure	 b w i s a n z u r e
kurangira	 k u r a n g i r a
w’abakoresha	 w ’ a b a k o r e s h a
yahoo	 y a h o o
zahujwe	 z a h u j w e
zizahangana	 z i z a h a n g a n a
w’abakiriya	 w ’ a b a k i r i y a
aol	 a o l
northern	 n o r t h e r n
rock	 r o c k
yarahawe	 y a r a h a w e
ubwenegihugu	 u b w e n e g i h u g u
yahawe	 y a h a w e
y’ingoboka	 y ’ i n g o b o k a
yubwongereza	 y  u b w o n g e r e z a
mugihe	 m u  g i h e
cy’inguzanyo	 c y ’ i n g u z a n y o
ryotwa	 r y o t w a
virgin	v i r g i n
sir	 s i r
richard	 r i c h a r d
branson	 b r a n s o n
ryasabye	 r y a s a b y e
kwanga	 k w a n g a
batagendeye	 b a t a g e n d e y e
1mu	   1  m u
cy’igihugubanki	 c y ’ i g i h u g u b a n k i
muremure	 m u r e m u r e
plc	 p l c
yatandukanijwe	 y a t a n d u k a n i j w e
mbinorthern	 m b i  n o r t h e r n
imicungire	  i m i c u n g i r e
y’umutungo	 y ’ u m u t u n g o
yaguze	 y a g u z e
‘banki	 ‘ b a n k i
nziza	 n z i z a
gusantabwo	 g u s a n t a b w o
icunga	 i c u n g a
umutungo	 u m u t u n g o
barebye	 b a r e b y e
ibyagaragaye	 i b y a g a r a g a y e
byemejwe	 b y e m e j w e
n’ubutabire	 n ’ u b u t a b i r e
martian	 m a r t i a n
bigwa	 b i g w a
bibuye	 b i b u y e
bisaga	 b i s a g a
nk’ibitare	 n k ’ i b i t a r e
isiabigera	 i s i a b i g e r a
ibiremwa	 i b i r e m w a
marisi	 m a r i s i
ckumi	c k u m i
bitanu	 b i t a n u
bitare	 b i t a r e
byitirirwa	 b y i t i r i r w a
kibonumwe	 k i b o n u m w e
ishize	 i s h i z e
mabuyeadakunze	 m a b u y e a d a k u n z e
isiagurishwa	 i s i a g u r i s h w a
y’amerika	 y ’ a m e r i k a
madorari	 m a d o r a r i
garamaibyo	 g a r a m a i b y o
bikaba	 b i k a b a
bikubye	 b i k u b y e
icumi	 i c u m i
y’aya	 y ’ a y a
marushanwakeselowski	 m a r u s h a n w a k e s e l o w s k i
akomeje	 a k o m e j e
y’abashoferi	 y ’ a b a s h o f e r i
amanota	 a m a n o t a
n’amanota	 n ’ a m a n o t a
arindwi	 a r i n d w i
hamlinari	 h a m l i n a r i
y’amanota	 y ’ a m a n o t a
makumyabiriariko	 m a k u m y a b i r i a r i k o
arusha	 a r u s h a
amanita	 a m a n i t a
atanu	 a t a n u
bowyer	 b o w y e r
kahne	 k a h n e
truexjr	 t r u e x j r
gatandatu	 g a t a n d a t u
namanota	 n  a m a n o t a
stewartgordonkensethna	s t e w a r t g o r d o n k e n s e t h n a
harvick	 h a r v i c k
bagioye	 b a g i o y e
myanya	 m y a n y a
yabashoferi	 y  a b a s h o f e r i
hasigaye	 h a s i g a y e
z’abanyamerika	 z ’ a b a n y a m e r i k a
nazo	 n a z o
zavuze	 z a v u z e
byabaye	 b y a b a y e
buhagarika	 b u h a g a r i k a
mine	 m i n e
avengerubwato	 a v e n g e r u b w a t o
bwerekezaga	 b w e r e k e z a g a
porto	 p o r t o
princesa	 p r i n c e s a
palawan	 p a l a w a n
bwaturikijwe	 b w a t u r i k i j w e
navy’s	 n a v y ’ s
seventh	 s e v e n t h
icyicaro	 i c y i c a r o
sasebonagasaki	 s a s e b o n a g a s a k i
nibwo	 n i b w o
abateye	 a b a t e y e
mumbai	 m u m b a i
bwatobazanye	 b w a t o b a z a n y e
grenadeintwaro	 g r e n a d e i n t w a r o
zikoresha	 z i k o r e s h a
bagaba	 b a g a b a
gariyamoshi	 g a r i y a m o s h i
chhatrapati	 c h h a t r a p a t i
shivaji	 s h i v a j i
terminus	 t e r m i n u s
yuzuyemo	 y u z u y e m o
taj	 t a j
mahal	 m a h a l
giskuti	 g i s k u t i
david	d a v i d
headley	 h e a d l e y
byarafashije	 b y a r a f a s h i j e
gutahura	 g u t a h u r a
imbunda	 i m b u n d a
laskharetaiba	 l a s k h a r  e  t a i b a
cyongereye	 c y o n g e r e y e
aherekejwe	a h e r e k e j w e
bayoboziyijeje	 b a y o b o z i y i j e j e
abatuye	 a b a t u y e
texas	 t e x a s
zigamije	 z i g a m i j e
perry	p e r r y
adaciye	 a d a c i y e
hake	 h a k e
duhangane	 d u h a n g a n e
nimbogamizi	 n  i m b o g a m i z i
kibazo	 k i b a z o
guverineri	 g u v e r i n e r i
nawe	 n a w e
munsitwamenye	 m u n s i t w a m e n y e
byamenyekanye	 b y a m e n y e k a n y e
bahuye	 b a h u y e
n’umurwayi	 n ’ u m u r w a y i
uru	u r u
rurakomeye	 r u r a k o m e y e
mugume	 m u g u m e
mwizeye	 m w i z e y e
biramutse	 b i r a m u t s e
byemejweukugaragara	 b y e m e j w e u k u g a r a g a r a
kwaba	 k w a b a
gushyize	 g u s h y i z e
allen	 a l l e n
ashakisha	 a s h a k i s h a
musashi	 m u s a s h i
gushushanya	 g u s h u s h a n y a
ikarita	 i k a r i t a
bw’inyanja	 b w ’ i n y a n j a
bwangiritse	 b w a n g i r i t s e
bwabonetse	 b w a b o n e t s e
rov	 r o v
uwe	u w e
isiallen	 i s i a l l e n
aravugwaho	 a r a v u g w a h o
gushora	 g u s h o r a
imari	 i m a r i
gukunda	 g u k u n d a
n’intambara	 n ’ i n t a m b a r a
yamenyekanye	 y a m e n y e k a n y e
atlanta	 a t l a n t a
yahembewe	 y a h e m b e w e
udushya	 u d u s h y a
burezi	 b u r e z i
yatsindiye	 y a t s i n d i y e
igihembo	 i g i h e m b o
superitendent	 s u p e r i t e n d e n t
year	 y e a r
igihemboamashuri	 i g i h e m b o a m a s h u r i
yarateye	 y a r a t e y e
y’ibizamini	 y ’ i b i z a m i n i
gitoatlanta	 g i t o a t l a n t a
journalconstitution	 j o u r n a l  c o n s t i t u t i o n
y’ikizamini	 y ’ i k i z a m i n i
yerekanye	 y e r e k a n y e
yikizamini	 y  i k i z a m i n i
yiyongereye	 y i y o n g e r e y e
bikabijeinavuga	 b i k a b i j e i n a v u g a
ryabonye	 r y a b o n y e
ntirigire	 n t i r i g i r e
rikora	 r i k o r a
byabiteje	 b y a b i t e j e
byaje	 b y a j e
z’ibizamini	 z ’ i b i z a m i n i
zahinduwe	 z a h i n d u w e
afatanyije	 a f a t a n y i j e
uburezibaje	 u b u r e z i b a j e
gukatirwa	 g u k a t i r w a
irilande	 i r i l a n d e
irashimangira	 i r a s h i m a n g i r a
ritorwa	 r i t o r w a
n’inteko	 n ’ i n t e k o
ishinga	 i s h i n g a
ryihutirwa	 r y i h u t i r w a
gikemurwe	 g i k e m u r w e
w’ubuzima	 w ’ u b u z i m a
yagaragaje	 y a g a r a g a j e
bitwikira	 b i t w i k i r a
ukwemerwa	 u k w e m e r w a
n’itegeko	 n ’ i t e g e k o
kw’agateganyo	 k w ’ a g a t e g a n y o
kw’iyo	 k w ’ i y o
ivugwamondetse	 i v u g w a m o n d e t s e
n’ibihano	 n ’ i b i h a n o
n’ibiyobyabwenge	 n ’ i b i y o b y a b w e n g e
zidakurikije	 z i d a k u r i k i j e
nshinga	 n s h i n g a
zatangira	 z a t a n g i r a
gukurikizwa	 g u k u r i k i z w a
jarque	j a r q u e
yitorezaga	 y i t o r e z a g a
myitozo	 m y i t o z o
ibanziriza	 i b a n z i r i z a
irushanwa	 i r u s h a n w a
coverciano	 c o v e r c i a n o
butaliyani	 b u t a l i y a n i
cy’uwo	 c y ’ u w o
acumbitse	 a c u m b i t s e
hoteri	 h o t e r i
y’ikipe	 y ’ i k i p e
yiteguraga	 y i t e g u r a g a
uteganyijwe	 u t e g a n y i j w e
kubahuza	 k u b a h u z a
bolonia	 b o l o n i a
itwaye	 i t w a y e
riririmba	 r i r i r i m b a
yerekeje	 y e r e k e j e
flags	 f l a g s
st	 s t
louis	 l o u i s
missouri	 m i s s o u r i
ryiyerekane	 r y i y e r e k a n e
gitaramo	 g i t a r a m o
cyamaze	 c y a m a z e
kugurishirizwa	 k u g u r i s h i r i z w a
amatiki	 a m a t i k i
gatandatusaa	 g a t a n d a t u s a a
gitondonkuko	 g i t o n d o n k  u k o
ababibonye	 a b a b i b o n y e
babitangazabisi	 b a b i t a n g a z a b i s i
yagendaga	 y a g e n d a g a
hacanye	 h a c a n y e
ry’icyatsi	 r y ’ i c y a t s i
riyiha	 r i y i h a
uburenganzira	 u b u r e n g a n z i r a
yayikatiraga	 y a y i k a t i r a g a
kanamainkubi	 k a n a m a i n k u b i
y’umuyaga	 y ’ u m u y a g a
morakot	 m o r a k o t
yagaragaraga	 y a g a r a g a r a g a
birometero	 b i r o m e t e r o
irindwi	 i r i n d w i
ntara	 n t a r a
fujian	 f u j i a n
yubushinwa	 y  u b u s h i n w a
inkubi	 i n k u b i
yumuyaga	 y  u m u y a g a
typhoon	 t y p h o o n
yatekerezwaga	 y a t e k e r e z w a g a
yerekeza	 y e r e k e z a
kph	 k p h
bategerereje	 b a t e g e r e r e j e
ubushyuhe	 u b u s h y u h e
dogereri	 d o g e r e r i
f	  f
cyatakariye	 c y a t a k a r i y e
ntigishimishamuri	 n t i g i s h i m i s h a m u r i
makekandi	 m a k e k a n d i
bitwara	 b i t w a r a
agereyo	 a g e r e y o
wasezeye	 w a s e z e y e
kwegukana	 k w e g u k a n a
formula	 f o r m u l a
zirindwiyagombaga	 z i r i n d w i y a g o m b a g a
gusimbura	 g u s i m b u r a
felipe	 f e l i p e
massa	m a s s a
wavunitse	 w a v u n i t s e
umunyaburezili	u m u n y a b u r e z i l i
y’impanuka	 y ’ i m p a n u k a
prix	 p r i x
y’ikibuga	 y ’ i k i b u g a
irangire	 i r a n g i r e
rodrigo	r o d r i g o
perezidansiyatangaje	 p e r e z i d a n s i y a t a n g a j e
arias	 a r i a s
yasanzwemo	 y a s a n z w e m o
yoroheje	 y o r o h e j e
nezanubwo	 n e z a n u b w o
azamara	 a z a m a r a
kato	 k a t o
feliciayahoze	f e l i c i a y a h o z e
saffirsimpson	 s a f f i r  s i m p s o n
hurricaneyacitse	 h u r r i c a n e y a c i t s e
gucisha	 g u c i s h a
ibisigisigi	i b i s i g i s i g i
byatanze	 b y a t a n z e
y’ibijojoba	 y ’ i b i j o j o b a
hino	 h i n o
birwanubwo	 b i r w a n u b w o
ubunta	 u b u n t a
byangiritse	 b y a n g i r i t s e
umwuzure	 u m w u z u r e
byigeze	 b y i g e z e
bitangazwa	 b i t a n g a z w a
mvura	 m v u r a
iherekejwe	 i h e r e k e j w e
n’inkuba	 n ’ i n k u b a
n’imirabyo	 n ’ i m i r a b y o
iguma	 i g u m a
igaruka	 i g a r u k a
twin	t w i n
otter	 o t t e r
kokoda	 k o k o d a
ejo	 e j o
nkindege	 n k  i n d e g e
png	 p n g
cg464ariko	 c g 4 6  4 a r i k o
yarongeye	 y a r o n g e y e
kubinanirwa	 k u b i n a n i r w a
nk’iminota	n k ’ i m i n o t a
yongera	 y o n g e r a
yaburiwe	 y a b u r i w e
irengero	 i r e n g e r o
ntihashobora	 n t i h a s h o b o r a
abapolisi	 a b a p o l i s i
babiri	 b a b i r i
basizwe	 b a s i z w e
ishyamba	 i s h y a m b a
bajye	 b a j y e
bashake	 b a s h a k e
abarokotse	 a b a r o k o t s e
ishakisha	 i s h a k i s h a
ryakomwe	 r y a k o m w e
nkokora	 n k o k o r a
kitari	 k i t a r i
ryateye	 r y a t e y e
imburagihe	 i m b u r a g i h e
zibitangazainzu	 z i b i t a n g a z a i n z u
macbeth	 m a c b e t h
yaturitse	 y a t u r i t s e
icuruza	 i c u r u z a
yatangiraga	 y a t a n g i r a g a
umuturanyi	 u m u t u r a n y i
ahamagariye	 a h a m a g a r i y e
iby’iturika	 i b y ’ i t u r i k a
yageragayoinzu	 y a g e r a g a y o i n z u
yaraturitse	 y a r a t u r i t s e
batagajwe	 b a t a g a j w e
bakomeretse	 b a k o m e r e t s e
yaturikaga	 y a t u r i k a g a
bavuwe	 b a v u w e
byihungabana	 b y  i h u n g a b a n a
numwe	 n  u m w e
giheabaturage	 g i h e a b a t u r a g e
bimuwe	 b i m u w e
golf	 g o l f
rugby	 r u g b y
bigiye	 b i g i y e
kugarurwa	 k u g a r u r w a
komite	 k o m i t e
yimikino	 y  i m i k i n o
yatoye	 y a t o y e
gushyiramo	 g u s h y i r a m o
nshingwabikorwa	 n s h i n g w a b i k o r w a
berlin	 b e r l i n
rugbyby’umwihariko	 r u g b y b y ’ u m w i h a r i k o
byatoranijwe	 b y a t o r a n i j w e
itanu	 i t a n u
kwigwaho	 k w i g w a h o
yemererwe	 y e m e r e r w e
squashkarate	 s q u a s h k a r a t e
roller	 r o l l e r
yagerageje	 y a g e r a g e j e
kwinjizwa	 k w i n j i z w a
baseball	 b a s e b a l l
softballbitatatowe	 s o f t b a l l b i t a t a t o w e
ioc	 i o c
copenhagen	 c o p e n h a g e n
bashyigikiye	 b a s h y i g i k i y e
kongerwamo	 k o n g e r w a m o
k’urwego	 k ’ u r w e g o
rw’abagore	 r w ’ a b a g o r e
hatitawe	h a t i t a w e
kubyo	 k u b y o
